CustomerID,first_date,last_date,T,frequency,recency,Sales,avg_freq,sleeping
13803,2011-03-29,2011-03-29,255,0,0,277.07000000000005,0.0,255
13804,2011-02-23,2011-11-09,289,5,259,2635.7900000000004,52.0,30
13805,2011-08-02,2011-10-18,129,1,77,924.5999999999999,77.0,52
13806,2011-10-07,2011-10-07,63,0,0,256.38,0.0,63
13807,2010-12-07,2010-12-07,367,0,0,112.6,0.0,367
13808,2011-09-04,2011-12-04,96,4,91,1747.66,23.0,5
13809,2011-02-07,2011-02-07,305,0,0,155.05,0.0,305
13810,2011-10-14,2011-11-11,56,1,28,1499.01,28.0,28
13811,2011-04-14,2011-06-09,239,2,56,814.5,28.0,183
13812,2011-08-26,2011-10-28,105,2,63,539.0,32.0,42
13813,2011-07-28,2011-10-31,134,3,95,1366.8599999999997,32.0,39
13814,2011-07-25,2011-09-08,137,1,45,1579.1200000000003,45.0,92
13815,2011-01-25,2011-11-17,318,3,296,4027.3599999999983,99.0,22
13816,2011-10-06,2011-11-16,64,1,41,571.6700000000001,41.0,23
13817,2010-12-23,2011-11-10,351,1,322,382.9799999999999,322.0,29
13819,2011-01-24,2011-02-11,319,2,18,1140.35,9.0,301
13821,2011-03-23,2011-07-18,261,1,117,385.64,117.0,144
13822,2011-10-30,2011-12-04,40,1,35,632.0000000000001,35.0,5
13823,2011-09-09,2011-11-21,91,1,73,957.6600000000002,73.0,18
13824,2011-02-02,2011-11-07,310,4,278,1698.9399999999998,70.0,32
13826,2011-06-16,2011-06-16,176,0,0,189.5,0.0,176
13827,2011-07-19,2011-10-13,143,2,86,412.0499999999998,43.0,57
13828,2011-11-17,2011-11-17,22,0,0,209.49000000000004,0.0,22
13831,2010-12-05,2011-11-23,369,5,353,2202.99,71.0,16
13832,2011-11-20,2011-11-20,19,0,0,52.2,0.0,19
13833,2011-07-03,2011-07-03,159,0,0,384.7999999999999,0.0,159
13835,2011-05-08,2011-11-14,215,3,190,834.57,63.0,25
13837,2011-01-26,2011-05-12,317,1,106,271.24000000000007,106.0,211
13838,2010-12-05,2011-12-04,369,2,364,691.7299999999999,182.0,5
13841,2011-04-01,2011-04-01,252,0,0,85.0,0.0,252
13842,2010-12-08,2011-10-12,366,8,308,3385.619999999999,38.0,58
13844,2011-11-28,2011-11-28,11,0,0,361.62,0.0,11
13845,2011-10-06,2011-10-06,64,0,0,312.98,0.0,64
13846,2010-12-14,2011-11-15,360,2,336,865.0600000000005,168.0,24
13848,2010-12-08,2011-09-08,366,2,274,1255.0,137.0,92
13849,2011-06-22,2011-10-19,170,1,119,1537.95,119.0,51
13850,2011-08-02,2011-08-02,129,0,0,1595.4799999999996,0.0,129
13851,2011-02-24,2011-09-05,288,2,193,2651.46,96.0,95
13853,2011-10-13,2011-10-13,57,0,0,1090.1399999999999,0.0,57
13854,2010-12-09,2011-12-01,365,24,357,8109.5199999999995,15.0,8
13856,2011-05-20,2011-06-24,203,2,35,388.5,18.0,168
13858,2011-10-13,2011-10-13,57,0,0,216.16999999999996,0.0,57
13859,2011-01-17,2011-01-17,326,0,0,201.16,0.0,326
13860,2011-09-14,2011-12-08,86,3,85,1245.9000000000003,28.0,1
13862,2011-01-11,2011-11-21,332,7,314,2209.360000000001,45.0,18
13863,2011-04-06,2011-04-06,247,0,0,305.78000000000003,0.0,247
13865,2011-02-23,2011-10-12,289,3,231,501.56,77.0,58
13866,2011-09-26,2011-09-26,74,0,0,145.67000000000002,0.0,74
13867,2011-05-05,2011-11-08,218,2,187,1015.2900000000002,94.0,31
13868,2011-11-01,2011-12-02,38,1,31,3192.54,31.0,7
13869,2010-12-17,2011-08-08,357,3,234,3104.9500000000035,78.0,123
13870,2011-02-25,2011-12-07,287,5,285,2770.9400000000005,57.0,2
13871,2011-02-04,2011-11-17,308,11,286,6403.250000000004,26.0,22
13873,2011-02-03,2011-08-12,309,2,190,389.6,95.0,119
13874,2010-12-16,2010-12-16,358,0,0,540.45,0.0,358
13875,2011-02-11,2011-10-17,301,4,248,1786.7900000000004,62.0,53
13876,2011-10-07,2011-10-07,63,0,0,122.69999999999999,0.0,63
13877,2011-09-14,2011-09-14,86,0,0,117.23999999999998,0.0,86
13878,2011-10-16,2011-10-16,54,0,0,1281.53,0.0,54
13880,2010-12-07,2011-11-18,367,9,346,3219.770000000001,38.0,21
13881,2011-02-01,2011-12-06,311,15,308,17159.519999999993,21.0,3
13882,2011-10-06,2011-12-07,64,4,62,1191.1299999999999,16.0,2
13883,2011-03-31,2011-11-29,253,2,243,2674.4799999999987,122.0,10
13884,2011-03-01,2011-12-02,283,3,276,787.6000000000001,92.0,7
13885,2011-05-23,2011-06-03,200,1,11,506.8000000000001,11.0,189
13886,2011-09-29,2011-09-29,71,0,0,243.56000000000003,0.0,71
13887,2011-05-19,2011-05-19,204,0,0,349.54999999999995,0.0,204
13888,2011-05-05,2011-08-12,218,1,99,605.63,99.0,119
13889,2011-09-08,2011-09-08,92,0,0,416.9000000000002,0.0,92
13890,2010-12-16,2011-12-08,358,8,357,1883.8099999999995,45.0,1
13892,2011-04-07,2011-11-13,246,3,220,632.97,73.0,26
13893,2011-02-15,2011-02-15,297,0,0,821.1,0.0,297
13894,2011-02-02,2011-11-16,310,1,287,564.62,287.0,23
13895,2011-06-28,2011-11-11,164,3,136,2593.0699999999993,45.0,28
13897,2011-10-20,2011-10-20,50,0,0,311.15999999999997,0.0,50
13898,2011-01-18,2011-01-18,325,0,0,155.93,0.0,325
13899,2011-03-10,2011-11-23,274,1,258,388.52000000000004,258.0,16
13900,2011-03-22,2011-06-09,262,2,79,740.9499999999997,40.0,183
13901,2011-01-25,2011-09-28,318,4,246,2867.2,62.0,72
13904,2011-02-18,2011-11-02,294,1,257,332.64,257.0,37
13908,2011-03-08,2011-09-21,276,3,197,2369.5499999999984,66.0,79
13911,2011-02-04,2011-10-13,308,8,251,2580.909999999999,31.0,57
13914,2011-11-03,2011-11-28,36,1,25,626.45,25.0,11
13917,2011-06-01,2011-10-21,191,1,142,272.0400000000001,142.0,49
13918,2011-03-31,2011-10-21,253,1,204,1212.8400000000001,204.0,49
13919,2011-08-10,2011-10-11,121,1,62,384.81,62.0,59
13922,2010-12-23,2010-12-23,351,0,0,172.24999999999997,0.0,351
13923,2011-10-17,2011-10-17,53,0,0,351.13000000000005,0.0,53
13924,2011-09-28,2011-12-08,72,5,71,1838.8500000000001,14.0,1
13925,2011-07-28,2011-09-08,134,2,42,678.2499999999999,21.0,92
13926,2011-11-16,2011-11-16,23,0,0,223.85000000000002,0.0,23
13927,2011-09-26,2011-09-26,74,0,0,348.99,0.0,74
13928,2011-07-29,2011-11-29,133,3,123,464.56999999999994,41.0,10
13929,2011-01-17,2011-06-23,326,1,157,842.6500000000001,157.0,169
13930,2011-07-26,2011-10-13,136,1,79,337.3399999999999,79.0,57
13931,2011-03-04,2011-09-05,280,1,185,1237.5300000000002,185.0,95
13932,2011-02-18,2011-02-18,294,0,0,307.4,0.0,294
13933,2011-07-14,2011-08-22,148,1,39,608.7899999999998,39.0,109
13934,2011-03-21,2011-03-21,263,0,0,922.0999999999998,0.0,263
13936,2011-06-13,2011-06-13,179,0,0,376.58,0.0,179
13937,2011-06-23,2011-06-23,169,0,0,158.85,0.0,169
13938,2011-11-04,2011-11-04,35,0,0,71.66,0.0,35
13939,2011-02-01,2011-11-16,311,2,288,568.55,144.0,23
13940,2011-07-18,2011-11-22,144,3,127,839.1400000000002,42.0,17
13941,2010-12-02,2011-11-18,372,4,351,5112.960000000001,88.0,21
13946,2011-03-17,2011-09-21,267,2,188,561.57,94.0,79
13947,2011-10-05,2011-10-05,65,0,0,90.60000000000001,0.0,65
13948,2010-12-14,2010-12-14,360,0,0,101.99999999999999,0.0,360
13949,2011-09-06,2011-12-07,94,5,92,2427.3199999999974,18.0,2
13950,2011-04-07,2011-11-28,246,3,235,745.0600000000001,78.0,11
13951,2011-02-18,2011-06-16,294,2,118,674.4499999999998,59.0,176
13952,2011-04-15,2011-05-06,238,1,21,3251.071,21.0,217
13953,2010-12-22,2011-12-02,352,6,345,3515.6800000000003,58.0,7
13954,2011-09-30,2011-12-08,70,1,69,439.92,69.0,1
13955,2011-02-07,2011-07-08,305,1,151,322.96000000000004,151.0,154
13956,2011-03-13,2011-12-04,271,4,266,1026.4200000000003,66.0,5
13959,2010-12-12,2011-09-21,362,2,283,598.1999999999999,142.0,79
13960,2011-09-29,2011-11-18,71,1,50,230.22000000000006,50.0,21
13962,2011-04-08,2011-11-18,245,1,224,169.55,224.0,21
13963,2010-12-07,2011-02-04,367,3,59,664.54,20.0,308
13967,2011-07-17,2011-07-17,145,0,0,80.7,0.0,145
13969,2010-12-09,2011-12-02,365,16,358,9053.940000000002,22.0,7
13971,2011-02-27,2011-11-21,285,7,267,2758.26,38.0,18
13972,2011-05-22,2011-09-30,201,1,131,190.25000000000009,131.0,70
13973,2011-02-25,2011-02-25,287,0,0,264.7,0.0,287
13974,2011-10-21,2011-10-21,49,0,0,413.59,0.0,49
13975,2011-03-08,2011-11-08,276,4,245,2526.2799999999993,61.0,31
13976,2011-05-17,2011-05-17,206,0,0,357.9800000000001,0.0,206
13978,2011-10-25,2011-11-25,45,1,31,196.78999999999996,31.0,14
13979,2011-09-27,2011-09-27,73,0,0,869.8700000000001,0.0,73
13980,2011-10-10,2011-10-10,60,0,0,200.14000000000001,0.0,60
13982,2010-12-09,2011-10-31,365,3,326,1871.81,109.0,39
13983,2010-12-08,2011-11-10,366,9,337,2603.43,37.0,29
13984,2010-12-08,2011-11-13,366,4,340,920.5100000000001,85.0,26
13985,2011-03-20,2011-12-05,264,14,260,7060.130000000006,19.0,4
13986,2011-11-22,2011-11-22,17,0,0,320.46000000000004,0.0,17
13988,2011-03-30,2011-11-20,254,5,235,4147.960000000001,47.0,19
13989,2011-04-14,2011-10-05,239,1,174,1266.0799999999997,174.0,65
13990,2011-05-10,2011-05-10,213,0,0,311.3,0.0,213
13991,2011-07-19,2011-11-27,143,4,131,855.9699999999999,33.0,12
13992,2011-11-09,2011-11-09,30,0,0,76.8,0.0,30
13993,2011-01-13,2011-10-28,330,8,288,3466.36,36.0,42
13994,2011-07-14,2011-12-06,148,5,145,2313.140000000001,29.0,3
13995,2011-04-08,2011-11-24,245,4,230,1393.6899999999996,58.0,15
13999,2010-12-13,2011-11-29,361,11,351,3901.8100000000036,32.0,10
14000,2011-05-12,2011-05-12,211,0,0,635.6600000000001,0.0,211
14001,2010-12-01,2011-10-25,373,2,328,2043.0800000000002,164.0,45
14002,2011-07-06,2011-07-28,156,1,22,529.73,22.0,134
14004,2011-02-24,2011-10-27,288,6,245,4582.639999999999,41.0,43
14005,2011-05-08,2011-11-30,215,4,206,2874.7200000000007,52.0,9
14006,2011-01-31,2011-08-16,312,2,197,962.1899999999999,98.0,115
14009,2011-05-18,2011-05-25,205,1,7,695.6099999999999,7.0,198
14012,2011-03-07,2011-03-07,277,0,0,328.8,0.0,277
14013,2011-03-09,2011-08-21,275,2,165,473.02,82.0,110
14014,2011-09-23,2011-09-23,77,0,0,505.18000000000006,0.0,77
14015,2011-10-18,2011-10-18,52,0,0,917.34,0.0,52
14016,2010-12-17,2011-07-01,357,3,196,4341.209999999999,65.0,161
14019,2011-07-24,2011-10-24,138,2,92,1421.6100000000004,46.0,46
14020,2011-09-12,2011-11-23,88,1,72,642.8000000000001,72.0,16
14021,2011-03-28,2011-07-07,256,2,101,631.9000000000001,50.0,155
14022,2011-04-28,2011-04-28,225,0,0,440.0,0.0,225
14023,2011-04-03,2011-12-02,250,1,243,584.0699999999999,243.0,7
14024,2011-08-07,2011-08-10,124,1,3,327.7,3.0,121
14027,2011-10-10,2011-10-10,60,0,0,104.82000000000002,0.0,60
14029,2011-07-18,2011-10-07,144,1,81,467.66,81.0,63
14030,2010-12-08,2011-11-21,366,6,348,2360.0899999999997,58.0,18
14031,2010-12-02,2011-12-02,372,16,365,17286.859999999997,23.0,7
14032,2010-12-08,2011-12-07,366,10,364,2975.5900000000006,36.0,2
14034,2011-07-05,2011-11-17,157,1,135,651.8200000000002,135.0,22
14035,2011-02-15,2011-11-11,297,4,269,1428.0200000000002,67.0,28
14036,2011-02-28,2011-02-28,284,0,0,626.6499999999999,0.0,284
14037,2010-12-10,2011-06-16,364,1,188,147.20000000000005,188.0,176
14038,2011-05-16,2011-09-22,207,2,129,1560.379999999999,64.0,78
14039,2011-11-06,2011-11-06,33,0,0,152.2,0.0,33
14040,2011-01-12,2011-10-30,331,10,291,3614.9199999999996,29.0,40
14041,2011-03-18,2011-03-18,266,0,0,141.41,0.0,266
14044,2011-02-03,2011-11-13,309,3,283,652.8199999999993,94.0,26
14045,2010-12-01,2011-08-22,373,2,264,1659.75,132.0,109
14046,2011-02-28,2011-02-28,284,0,0,154.98999999999998,0.0,284
14047,2010-12-02,2011-12-01,372,4,364,1308.61,91.0,8
14048,2011-02-07,2011-02-07,305,0,0,409.9299999999999,0.0,305
14049,2011-01-26,2011-11-23,317,3,301,5681.719999999997,100.0,16
14050,2011-08-25,2011-11-08,106,1,75,746.3600000000002,75.0,31
14051,2010-12-08,2011-12-09,366,21,366,15610.389999999989,17.0,0
14052,2011-11-20,2011-11-20,19,0,0,225.35999999999993,0.0,19
14053,2011-07-03,2011-08-07,159,1,35,260.25,35.0,124
14054,2011-10-05,2011-10-05,65,0,0,92.46000000000001,0.0,65
14055,2011-08-25,2011-08-25,106,0,0,725.6400000000001,0.0,106
14056,2011-02-28,2011-12-08,284,22,283,8214.64999999998,13.0,1
14057,2010-12-14,2011-11-16,360,13,337,6217.960000000002,26.0,23
14059,2011-03-18,2011-03-18,266,0,0,183.59999999999997,0.0,266
14060,2010-12-02,2011-12-05,372,18,368,6140.419999999998,20.0,4
14062,2010-12-10,2011-11-30,364,10,355,10464.85,36.0,9
14064,2011-03-10,2011-11-10,274,4,245,1353.7400000000002,61.0,29
14066,2011-03-18,2011-03-18,266,0,0,152.55,0.0,266
14067,2011-09-04,2011-10-07,96,1,33,374.69999999999993,33.0,63
14068,2011-01-23,2011-01-23,320,0,0,265.85,0.0,320
14071,2011-03-20,2011-12-06,264,6,261,1438.820000000003,44.0,3
14073,2011-11-07,2011-11-07,32,0,0,151.04,0.0,32
14075,2011-03-23,2011-12-05,261,2,257,942.2599999999998,128.0,4
14076,2011-08-02,2011-08-02,129,0,0,122.46999999999997,0.0,129
14077,2011-03-10,2011-10-30,274,4,234,499.41999999999996,58.0,40
14078,2010-12-01,2011-08-30,373,5,272,1049.3700000000001,54.0,101
14079,2011-08-07,2011-08-07,124,0,0,375.09999999999997,0.0,124
14080,2011-11-07,2011-11-07,32,0,0,45.599999999999994,0.0,32
14081,2010-12-05,2011-02-10,369,1,67,934.5200000000001,67.0,302
14082,2010-12-10,2010-12-10,364,0,0,182.24999999999997,0.0,364
14083,2010-12-03,2011-12-05,371,7,367,1018.4299999999998,52.0,4
14085,2010-12-06,2011-12-07,368,15,366,4448.539999999997,24.0,2
14087,2011-12-07,2011-12-07,2,0,0,194.42,0.0,2
14088,2011-01-21,2011-11-29,322,11,312,50491.81,28.0,10
14089,2011-10-14,2011-10-14,56,0,0,161.0,0.0,56
14090,2011-01-19,2011-01-19,324,0,0,76.32000000000002,0.0,324
14092,2010-12-16,2011-12-02,358,11,351,4076.910000000003,32.0,7
14093,2011-11-27,2011-11-27,12,0,0,442.8499999999999,0.0,12
14096,2011-08-30,2011-12-05,101,16,97,65164.78999999966,6.0,4
14098,2011-11-03,2011-11-03,36,0,0,147.34999999999997,0.0,36
14099,2010-12-20,2011-11-23,354,10,338,3104.1700000000005,34.0,16
14100,2011-07-25,2011-07-25,137,0,0,194.9,0.0,137
14101,2011-01-17,2011-09-27,326,5,253,5976.79,51.0,73
14102,2011-10-26,2011-12-04,44,4,39,1360.2800000000002,10.0,5
14104,2011-06-27,2011-07-08,165,1,11,216.21,11.0,154
14105,2011-04-14,2011-04-14,239,0,0,1266.2300000000002,0.0,239
14107,2010-12-10,2011-10-19,364,6,313,2703.2300000000005,52.0,51
14108,2011-08-30,2011-11-09,101,1,71,597.9100000000001,71.0,30
14109,2011-09-28,2011-09-28,72,0,0,144.20000000000002,0.0,72
14110,2011-03-18,2011-12-06,266,11,263,5683.15,24.0,3
14111,2011-04-12,2011-11-25,241,3,227,692.85,76.0,14
14112,2011-03-09,2011-11-17,275,4,253,2915.1499999999974,63.0,22
14113,2010-12-20,2011-12-06,354,3,351,1840.4200000000005,117.0,3
14114,2011-01-13,2011-03-11,330,1,57,386.5299999999999,57.0,273
14116,2011-08-10,2011-11-20,121,4,102,1382.7400000000002,26.0,19
14117,2011-07-19,2011-07-19,143,0,0,90.0,0.0,143
14121,2011-10-11,2011-12-06,59,3,56,2780.1499999999996,19.0,3
14124,2011-09-16,2011-09-16,84,0,0,419.58,0.0,84
14125,2011-09-22,2011-11-29,78,2,68,2740.4300000000017,34.0,10
14126,2011-11-29,2011-12-02,10,1,3,706.1300000000001,3.0,7
14127,2011-02-02,2011-08-09,310,2,188,709.7099999999996,94.0,122
14128,2011-03-29,2011-10-10,255,1,195,637.5000000000001,195.0,60
14129,2011-03-24,2011-12-08,260,3,259,1123.86,86.0,1
14130,2011-01-24,2011-01-24,319,0,0,483.85999999999996,0.0,319
14132,2011-06-09,2011-12-07,183,10,181,3586.030000000001,18.0,2
14133,2011-01-28,2011-08-02,315,1,186,605.6399999999999,186.0,129
14135,2010-12-02,2011-12-08,372,13,371,4690.31,29.0,1
14138,2011-10-07,2011-12-08,63,1,62,982.3800000000005,62.0,1
14139,2011-10-24,2011-10-24,46,0,0,415.81999999999994,0.0,46
14140,2011-11-08,2011-12-06,31,1,28,935.0499999999996,28.0,3
14141,2011-08-26,2011-12-07,105,3,103,915.1300000000003,34.0,2
14142,2010-12-01,2010-12-01,373,0,0,311.81000000000006,0.0,373
14143,2011-07-29,2011-07-29,133,0,0,115.8,0.0,133
14145,2011-05-06,2011-10-24,217,3,171,3742.2,57.0,46
14146,2010-12-17,2011-12-01,357,3,349,4190.999999999999,116.0,8
14147,2011-02-27,2011-09-22,285,1,207,483.4,207.0,78
14148,2011-04-20,2011-04-20,233,0,0,157.2,0.0,233
14149,2011-05-03,2011-05-03,220,0,0,446.6200000000001,0.0,220
14150,2010-12-15,2011-11-04,359,1,324,658.6400000000001,324.0,35
14152,2011-04-19,2011-09-25,234,1,159,621.2900000000002,159.0,75
14154,2011-04-14,2011-04-14,239,0,0,1345.6200000000001,0.0,239
14155,2011-03-18,2011-03-18,266,0,0,118.75,0.0,266
14156,2010-12-03,2011-11-30,371,42,362,117379.6299999998,9.0,9
14157,2011-02-27,2011-11-20,285,1,266,432.8800000000002,266.0,19
14158,2011-10-30,2011-10-30,40,0,0,507.66000000000014,0.0,40
14159,2010-12-12,2011-11-20,362,10,343,4693.00999999999,34.0,19
14161,2010-12-05,2011-05-08,369,2,154,1110.52,77.0,215
14162,2011-02-20,2011-06-19,292,1,119,289.36000000000007,119.0,173
14163,2011-04-14,2011-09-13,239,3,152,2445.9100000000008,51.0,87
14164,2011-09-20,2011-09-30,80,1,10,1631.7700000000002,10.0,70
14165,2011-03-09,2011-03-09,275,0,0,122.53999999999999,0.0,275
14167,2011-01-12,2011-10-31,331,3,292,574.8399999999999,97.0,39
14171,2011-09-02,2011-09-02,98,0,0,363.79,0.0,98
14173,2011-05-04,2011-11-29,219,2,209,450.84000000000003,104.0,10
14174,2011-11-06,2011-11-06,33,0,0,134.46,0.0,33
14175,2011-01-14,2011-10-11,329,2,270,3222.300000000001,135.0,59
14176,2010-12-07,2011-02-15,367,2,70,576.9,35.0,297
14177,2011-06-13,2011-09-14,179,2,93,559.4100000000001,46.0,86
14178,2011-06-10,2011-12-01,182,6,174,1620.93,29.0,8
14179,2011-10-18,2011-10-30,52,1,12,719.7799999999997,12.0,40
14180,2010-12-02,2011-11-29,372,23,362,4748.519999999998,16.0,10
14184,2011-10-04,2011-10-04,66,0,0,452.89,0.0,66
14185,2011-01-12,2011-01-12,331,0,0,197.65,0.0,331
14188,2011-02-02,2011-11-09,310,5,280,2054.3599999999997,56.0,30
14189,2010-12-06,2011-12-07,368,13,366,4654.079999999999,28.0,2
14191,2011-05-03,2011-12-08,220,12,219,4684.760000000001,18.0,1
14193,2011-03-15,2011-10-03,269,1,202,853.3900000000002,202.0,67
14194,2011-02-04,2011-12-05,308,14,304,11349.519999999986,22.0,4
14195,2011-04-01,2011-05-22,252,1,51,1011.9999999999998,51.0,201
14196,2011-08-25,2011-08-25,106,0,0,335.52,0.0,106
14198,2011-04-14,2011-11-21,239,3,221,701.3999999999999,74.0,18
14199,2011-05-05,2011-05-05,218,0,0,185.39999999999998,0.0,218
14201,2010-12-15,2011-10-10,359,6,299,747.44,50.0,60
14204,2011-12-07,2011-12-07,2,0,0,161.02999999999994,0.0,2
14205,2011-03-20,2011-11-23,264,1,248,466.70000000000005,248.0,16
14206,2011-04-14,2011-04-14,239,0,0,328.1599999999999,0.0,239
14208,2011-09-06,2011-09-06,94,0,0,151.73999999999998,0.0,94
14209,2011-01-11,2011-11-29,332,5,322,2073.4300000000003,64.0,10
14210,2010-12-03,2011-08-26,371,5,266,1905.8400000000004,53.0,105
14211,2011-02-17,2011-10-17,295,8,242,2241.1000000000004,30.0,53
14212,2011-09-11,2011-09-11,89,0,0,1070.48,0.0,89
14214,2011-03-07,2011-11-09,277,4,247,1004.3799999999997,62.0,30
14215,2010-12-06,2011-11-28,368,5,357,1789.7200000000007,71.0,11
14216,2011-11-02,2011-12-06,37,3,34,1839.3,11.0,3
14217,2010-12-08,2011-12-08,366,15,365,2004.9800000000002,24.0,1
14218,2011-10-28,2011-10-28,42,0,0,169.48000000000002,0.0,42
14219,2011-12-05,2011-12-05,4,0,0,89.94,0.0,4
14220,2010-12-16,2011-04-06,358,1,111,632.4,111.0,247
14221,2011-01-04,2011-10-28,339,6,297,3432.7999999999993,50.0,42
14222,2011-06-15,2011-06-15,177,0,0,683.17,0.0,177
14223,2011-03-20,2011-09-08,264,2,172,991.13,86.0,92
14224,2011-01-23,2011-08-21,320,3,210,1050.1200000000001,70.0,110
14226,2011-03-15,2011-11-11,269,4,241,2232.19,60.0,28
14227,2011-02-28,2011-11-13,284,5,258,3350.9600000000014,52.0,26
14229,2011-01-10,2011-10-19,333,2,282,1547.2,141.0,51
14231,2011-02-24,2011-06-09,288,2,105,925.71,52.0,183
14232,2011-03-20,2011-10-28,264,4,222,2048.0700000000006,56.0,42
14233,2011-01-26,2011-10-21,317,3,268,1462.7200000000007,89.0,49
14234,2011-10-13,2011-11-17,57,3,35,775.4600000000004,12.0,22
14235,2011-03-24,2011-09-25,260,3,185,3144.8599999999997,62.0,75
14236,2010-12-02,2011-09-20,372,1,292,490.86,292.0,80
14237,2010-12-01,2010-12-01,373,0,0,161.00000000000003,0.0,373
14238,2011-01-17,2011-01-17,326,0,0,146.85,0.0,326
14239,2011-01-27,2011-10-27,316,10,273,2380.8500000000017,27.0,43
14240,2011-04-28,2011-11-09,225,1,195,890.3400000000005,195.0,30
14241,2011-06-09,2011-06-09,183,0,0,213.70000000000002,0.0,183
14242,2011-01-18,2011-04-19,325,1,91,280.55,91.0,234
14243,2010-12-09,2011-12-01,365,9,357,2588.769999999999,40.0,8
14245,2011-03-21,2011-05-04,263,1,44,1693.4499999999996,44.0,219
14246,2011-04-08,2011-08-21,245,2,135,1474.0600000000006,68.0,110
14247,2011-03-06,2011-03-06,278,0,0,136.76999999999998,0.0,278
14248,2011-01-25,2011-01-25,318,0,0,302.58,0.0,318
14250,2011-09-11,2011-12-02,89,1,82,1904.0500000000002,82.0,7
14251,2011-10-13,2011-12-08,57,4,56,2879.7000000000003,14.0,1
14256,2010-12-10,2011-03-24,364,1,104,969.06,104.0,260
14257,2011-01-25,2011-10-06,318,4,254,3099.72,64.0,64
14258,2011-01-06,2011-11-30,337,7,328,12669.979999999996,47.0,9
14259,2011-07-21,2011-07-21,141,0,0,120.0,0.0,141
14261,2011-09-22,2011-10-20,78,1,28,1163.45,28.0,50
14262,2011-04-13,2011-12-01,240,7,232,2618.230000000001,33.0,8
14264,2011-04-08,2011-07-08,245,1,91,333.9700000000001,91.0,154
14265,2011-07-14,2011-08-22,148,1,39,530.18,39.0,109
14267,2011-03-24,2011-06-30,260,1,98,1516.2399999999998,98.0,162
14270,2011-01-12,2011-01-12,331,0,0,492.6499999999999,0.0,331
14271,2011-04-28,2011-04-28,225,0,0,112.32000000000002,0.0,225
14272,2011-03-30,2011-09-27,254,1,181,437.96000000000004,181.0,73
14273,2011-04-11,2011-10-19,242,3,191,559.9700000000001,64.0,51
14276,2011-02-23,2011-09-02,289,2,191,1119.7399999999998,96.0,98
14277,2011-05-11,2011-11-24,212,2,197,4216.200000000001,98.0,15
14280,2011-05-27,2011-05-27,196,0,0,134.04,0.0,196
14282,2010-12-07,2011-12-06,367,14,364,3729.3400000000042,26.0,3
14284,2011-09-14,2011-11-09,86,1,56,595.2500000000001,56.0,30
14285,2011-06-16,2011-11-18,176,3,155,1910.0100000000004,52.0,21
14286,2011-04-11,2011-11-16,242,2,219,4628.749999999998,110.0,23
14287,2011-05-25,2011-12-01,198,1,190,176.63,190.0,8
14288,2011-05-10,2011-05-10,213,0,0,426.6,0.0,213
14289,2011-02-23,2011-12-01,289,5,281,911.2599999999999,56.0,8
14290,2010-12-13,2011-11-28,361,4,350,2314.6499999999996,88.0,11
14291,2011-03-09,2011-12-08,275,6,274,3883.249999999998,46.0,1
14292,2011-03-02,2011-12-02,282,5,275,4871.9299999999985,55.0,7
14293,2010-12-06,2011-12-06,368,3,365,1046.5599999999995,122.0,3
14295,2011-10-30,2011-10-30,40,0,0,166.20000000000005,0.0,40
14297,2011-03-10,2011-11-22,274,3,257,1305.3299999999997,86.0,17
14298,2010-12-14,2011-12-01,360,24,352,51527.299999999974,15.0,8
14299,2010-12-09,2011-12-01,365,8,357,3965.619999999996,45.0,8
14300,2011-11-21,2011-11-21,18,0,0,43.2,0.0,18
14301,2011-08-14,2011-08-14,117,0,0,640.1400000000001,0.0,117
14304,2011-05-01,2011-05-01,222,0,0,383.45000000000005,0.0,222
14305,2011-07-27,2011-09-29,135,2,64,1858.9599999999998,32.0,71
14306,2011-09-15,2011-10-19,85,1,34,2093.3199999999997,34.0,51
14307,2010-12-01,2011-09-12,373,4,285,2995.7200000000007,71.0,88
14309,2010-12-16,2011-12-01,358,8,350,2352.530000000001,44.0,8
14311,2011-04-11,2011-04-11,242,0,0,310.26,0.0,242
14312,2011-01-06,2011-10-24,337,5,291,1611.5899999999997,58.0,46
14314,2011-08-25,2011-08-25,106,0,0,120.0,0.0,106
14315,2011-03-18,2011-10-26,266,5,222,2481.1299999999997,44.0,44
14317,2011-10-06,2011-10-06,64,0,0,508.58,0.0,64
14320,2011-01-11,2011-05-17,332,1,126,477.7900000000001,126.0,206
14321,2011-01-10,2011-11-29,333,4,323,1530.749999999999,81.0,10
14323,2011-04-15,2011-08-17,238,1,124,605.0600000000002,124.0,114
14326,2011-04-11,2011-04-11,242,0,0,183.85000000000002,0.0,242
14327,2011-06-29,2011-06-29,163,0,0,311.65000000000003,0.0,163
14329,2011-01-14,2011-11-22,329,5,312,5014.840000000004,62.0,17
14331,2011-07-27,2011-08-07,135,1,11,462.65999999999997,11.0,124
14332,2011-07-15,2011-11-17,147,2,125,866.31,62.0,22
14333,2011-10-03,2011-10-03,67,0,0,415.2,0.0,67
14334,2010-12-16,2011-11-23,358,7,342,2552.2100000000005,49.0,16
14335,2011-09-04,2011-11-23,96,1,80,468.26,80.0,16
14336,2011-03-08,2011-11-23,276,3,260,1614.9100000000008,87.0,16
14338,2011-05-27,2011-07-01,196,1,35,588.2199999999999,35.0,161
